id,aldi_score,Algeria,Bahrain,Egypt,Iraq,Jordan,Kuwait,Lebanon,Libya,Morocco,Oman,Palestine,Qatar,Saudi_Arabia,Sudan,Syria,Tunisia,UAE,Yemen,train_id,nadi_source
30530,0.9147997498512268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10442,NADI2021
30531,0.4310989379882812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10443,NADI2021
30532,0.8766077160835266,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10444,NADI2021
30533,0.7044678330421448,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10445,NADI2021
30534,0.3194201588630676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10446,NADI2021
30535,0.3377593755722046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10447,NADI2021
30536,0.962070643901825,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRAIN_10448,NADI2021
30537,0.6802676320075989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_10449,NADI2021
30538,0.8036470413208008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10450,NADI2021
30539,0.4203375577926636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_10451,NADI2021
30540,0.6982973217964172,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10452,NADI2021
30541,0.9802500605583192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10453,NADI2021
30542,0.4685200750827789,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10454,NADI2021
30543,0.8859378695487976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10455,NADI2021
30544,0.7945786714553833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10456,NADI2021
30545,0.8189486861228943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10458,NADI2021
30546,0.8078961372375488,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10459,NADI2021
30547,0.5767201781272888,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10460,NADI2021
30548,0.8561374545097351,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,TRAIN_10461,NADI2021
30549,0.9485771059989928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10462,NADI2021
30550,0.2183225303888321,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10463,NADI2021
30551,0.8877012133598328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TRAIN_10464,NADI2021
30552,0.2392026931047439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10465,NADI2021
30553,0.8527777791023254,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,TRAIN_10466,NADI2021
30554,0.9152727127075196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10468,NADI2021
30555,0.8507352471351624,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRAIN_10469,NADI2021
30556,0.7329418063163757,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_10470,NADI2021
30557,0.7966458201408386,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,TRAIN_10471,NADI2021
30558,0.8036536574363708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRAIN_10472,NADI2021
30559,0.9024285674095154,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRAIN_10473,NADI2021
30560,0.9066986441612244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10474,NADI2021
30561,0.6997905373573303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRAIN_10475,NADI2021
30562,0.9232495427131652,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10476,NADI2021
30563,0.9311317205429076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10477,NADI2021
30564,0.9246053099632264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10478,NADI2021
30565,0.4441785514354706,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10479,NADI2021
30566,0.685215175151825,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,TRAIN_10480,NADI2021
30567,0.6726790070533752,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10481,NADI2021
30568,0.3002709150314331,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10482,NADI2021
30569,0.6794967651367188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10483,NADI2021
30570,0.9631360769271852,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_10484,NADI2021
30571,0.284101665019989,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_10485,NADI2021
30572,0.4543633460998535,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,TRAIN_10486,NADI2021
30573,0.8640273809432983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TRAIN_10487,NADI2021
30574,0.95928293466568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10488,NADI2021
30575,0.8593053221702576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10489,NADI2021
30576,0.8439135551452637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10490,NADI2021
30577,0.7380545139312744,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_20193,NADI2020
30578,0.924453616142273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10492,NADI2021
30579,0.8363537192344666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TRAIN_10493,NADI2021
30580,0.790515124797821,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10494,NADI2021
30581,0.8808501958847046,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRAIN_10495,NADI2021
30582,0.8173186779022217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TRAIN_10496,NADI2021
30583,0.7428336143493652,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_10497,NADI2021
30584,0.8016220331192017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10498,NADI2021
30585,0.8202765583992004,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRAIN_10499,NADI2021
30586,0.962101936340332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRAIN_10501,NADI2021
30587,0.555730402469635,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAIN_10502,NADI2021
30588,0.7993557453155518,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10503,NADI2021
30589,0.9104628562927246,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,TRAIN_10504,NADI2021
30590,0.7055409550666809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10505,NADI2021
30591,0.9668023586273192,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_10506,NADI2021
30592,0.8744485974311829,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_10507,NADI2021
30593,0.337753027677536,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10508,NADI2021
30594,0.92290997505188,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,TRAIN_10509,NADI2021
30595,0.7726525068283081,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRAIN_10510,NADI2021
30596,0.8673530220985413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10511,NADI2021
30597,0.9011616706848145,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_10512,NADI2021
30598,0.3158881664276123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10513,NADI2021
30599,0.7404991388320923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10514,NADI2021
30600,0.9491588473320008,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10515,NADI2021
30601,0.7305223345756531,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10516,NADI2021
30602,0.1474127024412155,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10517,NADI2021
30603,0.6713404655456543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10518,NADI2021
30604,0.5092402696609497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10519,NADI2021
30605,0.857852041721344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10520,NADI2021
30606,0.4023000299930572,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_10521,NADI2021
30607,0.5936663746833801,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAIN_10522,NADI2021
30608,0.734045147895813,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10524,NADI2021
30609,0.7660207748413086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10525,NADI2021
30610,0.8511972427368164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,TRAIN_10526,NADI2021
30611,0.7693848013877869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10527,NADI2021
30612,0.4877743124961853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10528,NADI2021
30613,0.1654681861400604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10529,NADI2021
30614,0.7794249057769775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10530,NADI2021
30615,0.8926955461502075,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10531,NADI2021
30616,0.9942800998687744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10532,NADI2021
30617,0.7876346707344055,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10533,NADI2021
30618,0.8214654326438904,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10534,NADI2021
30619,0.9356897473335266,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10535,NADI2021
30620,0.4626164436340332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10536,NADI2021
30621,0.7422299981117249,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10537,NADI2021
30622,0.9350626468658448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10538,NADI2021
30623,0.6694080233573914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_10539,NADI2021
30624,0.2044208794832229,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10540,NADI2021
30625,0.820260763168335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10541,NADI2021
30626,0.7891532182693481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TRAIN_10542,NADI2021
30627,0.8770995736122131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10543,NADI2021
30628,0.764238178730011,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10544,NADI2021
30629,0.637811005115509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10545,NADI2021
30630,0.840920090675354,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10546,NADI2021
30631,0.9491816163063048,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10547,NADI2021
30632,0.8488271832466125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10548,NADI2021
30633,0.9819421768188475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TRAIN_10549,NADI2021
30634,0.9786757230758668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10550,NADI2021
30635,0.8516084551811218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10551,NADI2021
30636,0.5033107399940491,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_10552,NADI2021
30637,0.3720175623893738,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,TRAIN_10553,NADI2021
30638,0.660432755947113,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10554,NADI2021
30639,0.5141488909721375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10555,NADI2021
30640,0.8434489965438843,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,TRAIN_10556,NADI2021
30641,0.5403993725776672,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10557,NADI2021
30642,0.6389947533607483,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10558,NADI2021
30643,0.9653443098068236,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10559,NADI2021
30644,0.6723727583885193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10560,NADI2021
30645,0.8095322251319885,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,TRAIN_10561,NADI2021
30646,0.9586426615715028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10562,NADI2021
30647,0.3418176174163818,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10563,NADI2021
30648,0.9267271757125854,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10564,NADI2021
30649,0.7209776043891907,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10566,NADI2021
30650,0.8145583271980286,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,TRAIN_10567,NADI2021
30651,0.9504653811454772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10568,NADI2021
30652,0.9828892350196838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10569,NADI2021
30653,0.8490250706672668,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10570,NADI2021
30654,0.4006405472755432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10571,NADI2021
30655,0.1817460805177688,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10572,NADI2021
30656,0.8677727580070496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10573,NADI2021
30657,0.7524455785751343,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,TRAIN_10574,NADI2021
30658,0.890583336353302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10575,NADI2021
30659,0.576018750667572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRAIN_10576,NADI2021
30660,0.5482707023620605,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10577,NADI2021
30661,0.4892666935920715,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10578,NADI2021
30662,0.8724361062049866,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRAIN_10579,NADI2021
30663,0.9659224152565002,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10580,NADI2021
30664,0.5797054171562195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAIN_10581,NADI2021
30665,0.9199937582015992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRAIN_10582,NADI2021
30666,0.9331502318382264,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10583,NADI2021
30667,0.7748219966888428,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,TRAIN_10584,NADI2021
30668,0.7726552486419678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10585,NADI2021
30669,0.5538690090179443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10586,NADI2021
30670,0.9246461987495422,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10587,NADI2021
30671,0.316114068031311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10588,NADI2021
30672,0.3703258633613586,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_9407,NADI2020
30673,0.9581099152565002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRAIN_10590,NADI2021
30674,0.170093148946762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10591,NADI2021
30675,0.4197468757629394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10592,NADI2021
30676,0.5031762719154358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10593,NADI2021
30677,0.5052913427352905,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10594,NADI2021
30678,0.4747918546199798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10595,NADI2021
30679,0.2044968158006668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRAIN_10596,NADI2021
30680,0.7598698735237122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10597,NADI2021
30681,0.8052771091461182,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,TRAIN_10598,NADI2021
30682,0.5200231671333313,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10599,NADI2021
30683,0.595628559589386,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10600,NADI2021
30684,0.5855863690376282,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10601,NADI2021
30685,0.797880232334137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10602,NADI2021
30686,0.9412571787834167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10603,NADI2021
30687,0.7262213826179504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10604,NADI2021
30688,0.9138702750205994,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TRAIN_10605,NADI2021
30689,0.9252647757530212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10606,NADI2021
30690,0.9811556339263916,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,TRAIN_10607,NADI2021
30691,0.3533503711223602,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10608,NADI2021
30692,0.6539756655693054,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAIN_10609,NADI2021
30693,0.9582929015159608,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10610,NADI2021
30694,0.890325129032135,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10611,NADI2021
30695,0.9250134825706482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10612,NADI2021
30696,0.6170201301574707,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10613,NADI2021
30697,0.8887414336204529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10614,NADI2021
30698,0.8493531942367554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10615,NADI2021
30699,0.9225087761878968,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10616,NADI2021
30700,0.8406047821044922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10617,NADI2021
30701,0.7935808897018433,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRAIN_10618,NADI2021
30702,0.8269003033638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10619,NADI2021
30703,0.9874466061592102,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10620,NADI2021
30704,0.7841384410858154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10621,NADI2021
30705,0.4016327261924743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRAIN_10623,NADI2021
30706,0.7775660157203674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRAIN_10624,NADI2021
30707,0.971110463142395,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10625,NADI2021
30708,0.9820509552955629,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10626,NADI2021
30709,0.5264095664024353,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10627,NADI2021
30710,0.5208079218864441,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10628,NADI2021
30711,0.8751223683357239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRAIN_10629,NADI2021
30712,0.9736194014549256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,TRAIN_10630,NADI2021
30713,0.5045891404151917,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10631,NADI2021
30714,0.348558247089386,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10632,NADI2021
30715,0.2214402854442596,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10633,NADI2021
30716,0.7459015250205994,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10634,NADI2021
30717,0.3892707526683807,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10635,NADI2021
30718,0.9435545206069946,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10636,NADI2021
30719,0.5436144471168518,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10637,NADI2021
30720,0.4251523017883301,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10638,NADI2021
30721,0.5369899272918701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TRAIN_10639,NADI2021
30722,0.2295136600732803,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10640,NADI2021
30723,0.9362833499908448,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10642,NADI2021
30724,0.470300555229187,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10643,NADI2021
30725,0.8524875640869141,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10644,NADI2021
30726,0.7996953725814819,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRAIN_10645,NADI2021
30727,0.7905450463294983,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,TRAIN_10646,NADI2021
30728,0.9794235825538636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10647,NADI2021
30729,0.6599224209785461,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10648,NADI2021
30730,0.7534692883491516,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,TRAIN_10649,NADI2021
30731,0.4435010850429535,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,TRAIN_10650,NADI2021
30732,0.8349493145942688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10651,NADI2021
30733,0.6218671798706055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIN_10652,NADI2021
30734,0.8413986563682556,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10653,NADI2021
30735,0.5748879313468933,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAIN_10654,NADI2021
30736,0.9870905876159668,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRAIN_10655,NADI2021
30737,0.9493325352668762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRAIN_10656,NADI2021
30738,0.3754107356071472,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10657,NADI2021
30739,0.0111561734229326,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAIN_10658,NADI2021
30740,0.9067551493644714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRAIN_10659,NADI2021
30741,0.5816202759742737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRAIN_10660,NADI2021
30742,0.4466815888881683,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10661,NADI2021
30743,0.6662338376045227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRAIN_10663,NADI2021
30744,0.4786317348480224,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10664,NADI2021
30745,0.2292265892028808,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10665,NADI2021
30746,0.5689194202423096,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,TRAIN_10667,NADI2021
30747,0.977104127407074,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TRAIN_10668,NADI2021
30748,0.4348822832107544,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10669,NADI2021
30749,0.7294976115226746,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,TRAIN_10670,NADI2021
